userId	geneSymbol	geneName	entrezgene	score	gLink
ENSG00000132465	JCHAIN	joining chain of multimeric IgA and IgM	3512	7.11024026294594	https://www.ncbi.nlm.nih.gov/gene/?term=3512
ENSG00000132471	WBP2	WW domain binding protein 2	23558	-3.07364570734086	https://www.ncbi.nlm.nih.gov/gene/?term=23558
ENSG00000132535	DLG4	discs large MAGUK scaffold protein 4	1742	-3.09323825911585	https://www.ncbi.nlm.nih.gov/gene/?term=1742
ENSG00000132563	REEP2	receptor accessory protein 2	51308	-2.6625093445944	https://www.ncbi.nlm.nih.gov/gene/?term=51308
ENSG00000132639	SNAP25	synaptosome associated protein 25	6616	-11.1382424693764	https://www.ncbi.nlm.nih.gov/gene/?term=6616
ENSG00000132640	BTBD3	BTB domain containing 3	22903	-1.6792553704111	https://www.ncbi.nlm.nih.gov/gene/?term=22903
ENSG00000132646	PCNA	proliferating cell nuclear antigen	5111	2.45039784814316	https://www.ncbi.nlm.nih.gov/gene/?term=5111
ENSG00000132718	SYT11	synaptotagmin 11	23208	-6.30888550670976	https://www.ncbi.nlm.nih.gov/gene/?term=23208
ENSG00000132849	PATJ	PATJ, crumbs cell polarity complex component	10207	-3.96187643066529	https://www.ncbi.nlm.nih.gov/gene/?term=10207
ENSG00000132872	SYT4	synaptotagmin 4	6860	-6.78463848542358	https://www.ncbi.nlm.nih.gov/gene/?term=6860
ENSG00000133030	MPRIP	myosin phosphatase Rho interacting protein	23164	-1.26669662266053	https://www.ncbi.nlm.nih.gov/gene/?term=23164
ENSG00000133048	CHI3L1	chitinase 3 like 1	1116	-4.83420210861764	https://www.ncbi.nlm.nih.gov/gene/?term=1116
ENSG00000133069	TMCC2	transmembrane and coiled-coil domain family 2	9911	-5.24839901285625	https://www.ncbi.nlm.nih.gov/gene/?term=9911
ENSG00000133083	DCLK1	doublecortin like kinase 1	9201	-3.97573989421764	https://www.ncbi.nlm.nih.gov/gene/?term=9201
ENSG00000133112	TPT1	tumor protein, translationally-controlled 1	7178	1.18774948040148	https://www.ncbi.nlm.nih.gov/gene/?term=7178
ENSG00000133169	BEX1	brain expressed X-linked 1	55859	-3.03394476867221	https://www.ncbi.nlm.nih.gov/gene/?term=55859
ENSG00000133318	RTN3	reticulon 3	10313	-1.94660245187307	https://www.ncbi.nlm.nih.gov/gene/?term=10313
ENSG00000133401	PDZD2	PDZ domain containing 2	23037	-4.20714560109249	https://www.ncbi.nlm.nih.gov/gene/?term=23037
ENSG00000133636	NTS	neurotensin	4922	3.9172120478509	https://www.ncbi.nlm.nih.gov/gene/?term=4922
ENSG00000133816	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	9645	-3.46538952918959	https://www.ncbi.nlm.nih.gov/gene/?term=9645
ENSG00000133816	MICALCL	MICAL C-terminal like	84953	-3.46538952918959	https://www.ncbi.nlm.nih.gov/gene/?term=84953
ENSG00000133872	SARAF	store-operated calcium entry associated regulatory factor	51669	-1.81077312176965	https://www.ncbi.nlm.nih.gov/gene/?term=51669
ENSG00000134001	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	1965	2.31225883335789	https://www.ncbi.nlm.nih.gov/gene/?term=1965
ENSG00000134057	CCNB1	cyclin B1	891	5.258911987309	https://www.ncbi.nlm.nih.gov/gene/?term=891
ENSG00000134121	CHL1	cell adhesion molecule L1 like	10752	-5.83641063710175	https://www.ncbi.nlm.nih.gov/gene/?term=10752
ENSG00000134243	SORT1	sortilin 1	6272	-1.6470530695026	https://www.ncbi.nlm.nih.gov/gene/?term=6272
ENSG00000134294	SLC38A2	solute carrier family 38 member 2	54407	1.26365356243635	https://www.ncbi.nlm.nih.gov/gene/?term=54407
ENSG00000134313	KIDINS220	kinase D interacting substrate 220	57498	-1.90747872324823	https://www.ncbi.nlm.nih.gov/gene/?term=57498
ENSG00000134333	LDHA	lactate dehydrogenase A	3939	2.56530964108931	https://www.ncbi.nlm.nih.gov/gene/?term=3939
ENSG00000134363	FST	follistatin	10468	4.76082092686607	https://www.ncbi.nlm.nih.gov/gene/?term=10468
ENSG00000134419	RPS15A	ribosomal protein S15a	6210	3.99548883749947	https://www.ncbi.nlm.nih.gov/gene/?term=6210
ENSG00000134602	STK26	serine/threonine kinase 26	51765	4.19842623945745	https://www.ncbi.nlm.nih.gov/gene/?term=51765
ENSG00000134697	GNL2	G protein nucleolar 2	29889	4.19895937792825	https://www.ncbi.nlm.nih.gov/gene/?term=29889
ENSG00000134769	DTNA	dystrobrevin alpha	1837	-3.21811644269299	https://www.ncbi.nlm.nih.gov/gene/?term=1837
ENSG00000134982	APC	APC, WNT signaling pathway regulator	324	-2.00504075894668	https://www.ncbi.nlm.nih.gov/gene/?term=324
ENSG00000135046	ANXA1	annexin A1	301	3.53378393714067	https://www.ncbi.nlm.nih.gov/gene/?term=301
ENSG00000135298	ADGRB3	adhesion G protein-coupled receptor B3	577	-3.64464962758518	https://www.ncbi.nlm.nih.gov/gene/?term=577
ENSG00000135318	NT5E	5'-nucleotidase ecto	4907	2.90142512668951	https://www.ncbi.nlm.nih.gov/gene/?term=4907
ENSG00000135404	CD63	CD63 molecule	967	1.58839823909728	https://www.ncbi.nlm.nih.gov/gene/?term=967
ENSG00000135426	TESPA1	thymocyte expressed, positive selection associated 1	9840	-5.67480279188901	https://www.ncbi.nlm.nih.gov/gene/?term=9840
ENSG00000135439	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	116986	-5.12639786446497	https://www.ncbi.nlm.nih.gov/gene/?term=116986
ENSG00000135472	FAIM2	Fas apoptotic inhibitory molecule 2	23017	-8.09407815809393	https://www.ncbi.nlm.nih.gov/gene/?term=23017
ENSG00000135486	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	3178	1.2573505026104	https://www.ncbi.nlm.nih.gov/gene/?term=3178
ENSG00000135549	PKIB	cAMP-dependent protein kinase inhibitor beta	5570	-4.65378510480708	https://www.ncbi.nlm.nih.gov/gene/?term=5570
ENSG00000135709	KIAA0513	KIAA0513	9764	-5.27126292166876	https://www.ncbi.nlm.nih.gov/gene/?term=9764
ENSG00000135821	GLUL	glutamate-ammonia ligase	2752	-2.45793944554173	https://www.ncbi.nlm.nih.gov/gene/?term=2752
ENSG00000135862	LAMC1	laminin subunit gamma 1	3915	2.74456185882205	https://www.ncbi.nlm.nih.gov/gene/?term=3915
ENSG00000135916	ITM2C	integral membrane protein 2C	81618	-1.91716740722039	https://www.ncbi.nlm.nih.gov/gene/?term=81618
ENSG00000135919	SERPINE2	serpin family E member 2	5270	1.4216760526146	https://www.ncbi.nlm.nih.gov/gene/?term=5270
ENSG00000135924	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2	3300	-3.97712433299891	https://www.ncbi.nlm.nih.gov/gene/?term=3300
ENSG00000136156	ITM2B	integral membrane protein 2B	9445	-1.46681894324668	https://www.ncbi.nlm.nih.gov/gene/?term=9445
ENSG00000136193	SCRN1	secernin 1	9805	-1.23134313364751	https://www.ncbi.nlm.nih.gov/gene/?term=9805
ENSG00000136235	GPNMB	glycoprotein nmb	10457	4.50175613785657	https://www.ncbi.nlm.nih.gov/gene/?term=10457
ENSG00000136237	RAPGEF5	Rap guanine nucleotide exchange factor 5	9771	-4.69062090282218	https://www.ncbi.nlm.nih.gov/gene/?term=9771
ENSG00000136240	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2	11014	2.45236707891933	https://www.ncbi.nlm.nih.gov/gene/?term=11014
ENSG00000136274	NACAD	NAC alpha domain containing	23148	-5.12935955982705	https://www.ncbi.nlm.nih.gov/gene/?term=23148
ENSG00000136531	SCN2A	sodium voltage-gated channel alpha subunit 2	6326	-8.050432453086	https://www.ncbi.nlm.nih.gov/gene/?term=6326
ENSG00000136535	TBR1	T-box, brain 1	10716	-5.35770034596815	https://www.ncbi.nlm.nih.gov/gene/?term=10716
ENSG00000136541	ERMN	ermin	57471	-7.08282716235773	https://www.ncbi.nlm.nih.gov/gene/?term=57471
ENSG00000136717	BIN1	bridging integrator 1	274	-2.11160948392008	https://www.ncbi.nlm.nih.gov/gene/?term=274
ENSG00000136750	GAD2	glutamate decarboxylase 2	2572	-3.93198069415818	https://www.ncbi.nlm.nih.gov/gene/?term=2572
ENSG00000136848	DAB2IP	DAB2 interacting protein	153090	-2.18184266101224	https://www.ncbi.nlm.nih.gov/gene/?term=153090
ENSG00000136854	STXBP1	syntaxin binding protein 1	6812	-2.91361481644075	https://www.ncbi.nlm.nih.gov/gene/?term=6812
ENSG00000136928	GABBR2	gamma-aminobutyric acid type B receptor subunit 2	9568	-3.54189508995489	https://www.ncbi.nlm.nih.gov/gene/?term=9568
ENSG00000136938	ANP32B	acidic nuclear phosphoprotein 32 family member B	10541	1.72195249371566	https://www.ncbi.nlm.nih.gov/gene/?term=10541
ENSG00000136942	RPL35	ribosomal protein L35	11224	2.20856124890437	https://www.ncbi.nlm.nih.gov/gene/?term=11224
ENSG00000136960	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2	5168	-3.26232546736586	https://www.ncbi.nlm.nih.gov/gene/?term=5168
ENSG00000137154	RPS6	ribosomal protein S6	6194	2.09120489056134	https://www.ncbi.nlm.nih.gov/gene/?term=6194
ENSG00000137267	TUBB2A	tubulin beta 2A class IIa	7280	-4.03571721972375	https://www.ncbi.nlm.nih.gov/gene/?term=7280
ENSG00000137309	HMGA1	high mobility group AT-hook 1	3159	2.9650043219345	https://www.ncbi.nlm.nih.gov/gene/?term=3159
ENSG00000137642	SORL1	sortilin related receptor 1	6653	-2.08329203047625	https://www.ncbi.nlm.nih.gov/gene/?term=6653
ENSG00000137693	YAP1	Yes associated protein 1	10413	4.6491732070428	https://www.ncbi.nlm.nih.gov/gene/?term=10413
ENSG00000137726	FXYD6	FXYD domain containing ion transport regulator 6	53826	-3.60192070080091	https://www.ncbi.nlm.nih.gov/gene/?term=53826
ENSG00000137766	UNC13C	unc-13 homolog C	440279	-5.76709746733673	https://www.ncbi.nlm.nih.gov/gene/?term=440279
ENSG00000137818	RPLP1	ribosomal protein lateral stalk subunit P1	6176	2.41926614346619	https://www.ncbi.nlm.nih.gov/gene/?term=6176
ENSG00000137941	TTLL7	tubulin tyrosine ligase like 7	79739	-2.94296302381424	https://www.ncbi.nlm.nih.gov/gene/?term=79739
ENSG00000138078	PREPL	prolyl endopeptidase like	9581	-2.7274755167672	https://www.ncbi.nlm.nih.gov/gene/?term=9581
ENSG00000138311	ZNF365	zinc finger protein 365	22891	-4.98398639536787	https://www.ncbi.nlm.nih.gov/gene/?term=22891
ENSG00000138326	RPS24	ribosomal protein S24	6229	1.96497644908757	https://www.ncbi.nlm.nih.gov/gene/?term=6229
ENSG00000138593	SECISBP2L	SECIS binding protein 2 like	9728	-2.14257013244214	https://www.ncbi.nlm.nih.gov/gene/?term=9728
ENSG00000138668	HNRNPD	heterogeneous nuclear ribonucleoprotein D	3184	1.25574575377196	https://www.ncbi.nlm.nih.gov/gene/?term=3184
ENSG00000138760	SCARB2	scavenger receptor class B member 2	950	-1.41914243514211	https://www.ncbi.nlm.nih.gov/gene/?term=950
ENSG00000138814	PPP3CA	protein phosphatase 3 catalytic subunit alpha	5530	-3.50653827318661	https://www.ncbi.nlm.nih.gov/gene/?term=5530
ENSG00000138834	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	23162	-2.66082870829752	https://www.ncbi.nlm.nih.gov/gene/?term=23162
ENSG00000139112	GABARAPL1	GABA type A receptor associated protein like 1	23710	-3.1448545731419	https://www.ncbi.nlm.nih.gov/gene/?term=23710
ENSG00000139190	VAMP1	vesicle associated membrane protein 1	6843	-2.75724792546392	https://www.ncbi.nlm.nih.gov/gene/?term=6843
ENSG00000139329	LUM	lumican	4060	3.6235359428425298	https://www.ncbi.nlm.nih.gov/gene/?term=4060
ENSG00000139626	ITGB7	integrin subunit beta 7	3695	4.77519170910422	https://www.ncbi.nlm.nih.gov/gene/?term=3695
ENSG00000139899	CBLN3	cerebellin 3 precursor	643866	-5.1157381400991	https://www.ncbi.nlm.nih.gov/gene/?term=643866
ENSG00000139910	NOVA1	NOVA alternative splicing regulator 1	4857	-5.43719003137959	https://www.ncbi.nlm.nih.gov/gene/?term=4857
ENSG00000139970	RTN1	reticulon 1	6252	-8.7011272285922	https://www.ncbi.nlm.nih.gov/gene/?term=6252
ENSG00000139998	RAB15	RAB15, member RAS oncogene family	376267	-2.92564180530955	https://www.ncbi.nlm.nih.gov/gene/?term=376267
ENSG00000140323	DISP2	dispatched RND transporter family member 2	85455	-5.47970316789161	https://www.ncbi.nlm.nih.gov/gene/?term=85455
ENSG00000140538	NTRK3	neurotrophic receptor tyrosine kinase 3	4916	-4.23249519657445	https://www.ncbi.nlm.nih.gov/gene/?term=4916
ENSG00000140575	IQGAP1	IQ motif containing GTPase activating protein 1	8826	1.92798818912153	https://www.ncbi.nlm.nih.gov/gene/?term=8826
ENSG00000140612	SEC11A	SEC11 homolog A, signal peptidase complex subunit	23478	2.36728847151867	https://www.ncbi.nlm.nih.gov/gene/?term=23478
ENSG00000140988	RPS2	ribosomal protein S2	6187	2.91444457718472	https://www.ncbi.nlm.nih.gov/gene/?term=6187
ENSG00000141526	SLC16A3	solute carrier family 16 member 3	9123	4.01658642194165	https://www.ncbi.nlm.nih.gov/gene/?term=9123
ENSG00000141576	RNF157	ring finger protein 157	114804	-4.23249519657445	https://www.ncbi.nlm.nih.gov/gene/?term=114804
ENSG00000141756	FKBP10	FKBP prolyl isomerase 10	60681	3.15697074259528	https://www.ncbi.nlm.nih.gov/gene/?term=60681
ENSG00000141837	CACNA1A	calcium voltage-gated channel subunit alpha1 A	773	-7.00307745531786	https://www.ncbi.nlm.nih.gov/gene/?term=773
ENSG00000141837	LOC107985287	uncharacterized LOC107985287	107985287	-7.00307745531786	https://www.ncbi.nlm.nih.gov/gene/?term=107985287
ENSG00000142173	COL6A2	collagen type VI alpha 2 chain	1292	3.15298321844433	https://www.ncbi.nlm.nih.gov/gene/?term=1292
ENSG00000142192	APP	amyloid beta precursor protein	351	-1.67507087343382	https://www.ncbi.nlm.nih.gov/gene/?term=351
ENSG00000142227	EMP3	epithelial membrane protein 3	2014	3.80206364842906	https://www.ncbi.nlm.nih.gov/gene/?term=2014
ENSG00000142534	RPS11	ribosomal protein S11	6205	1.58279151755423	https://www.ncbi.nlm.nih.gov/gene/?term=6205
ENSG00000142541	RPL13A	ribosomal protein L13a	23521	2.03863698066601	https://www.ncbi.nlm.nih.gov/gene/?term=23521
ENSG00000142676	RPL11	ribosomal protein L11	6135	2.12709721948231	https://www.ncbi.nlm.nih.gov/gene/?term=6135
ENSG00000142864	SERBP1	SERPINE1 mRNA binding protein 1	26135	2.01333881220293	https://www.ncbi.nlm.nih.gov/gene/?term=26135
ENSG00000142875	PRKACB	protein kinase cAMP-activated catalytic subunit beta	5567	-3.31299361562608	https://www.ncbi.nlm.nih.gov/gene/?term=5567
ENSG00000142937	RPS8	ribosomal protein S8	6202	2.26605491220763	https://www.ncbi.nlm.nih.gov/gene/?term=6202
ENSG00000142945	KIF2C	kinesin family member 2C	11004	4.01658642194165	https://www.ncbi.nlm.nih.gov/gene/?term=11004
ENSG00000143153	ATP1B1	ATPase Na+/K+ transporting subunit beta 1	481	-3.19423991846525	https://www.ncbi.nlm.nih.gov/gene/?term=481
ENSG00000143248	RGS5	regulator of G protein signaling 5	8490	-3.03359264147126	https://www.ncbi.nlm.nih.gov/gene/?term=8490
ENSG00000143321	HDGF	heparin binding growth factor	3068	1.75399173076996	https://www.ncbi.nlm.nih.gov/gene/?term=3068
ENSG00000143384	MCL1	MCL1, BCL2 family apoptosis regulator	4170	1.26001432823489	https://www.ncbi.nlm.nih.gov/gene/?term=4170
ENSG00000143476	DTL	denticleless E3 ubiquitin protein ligase homolog	51514	3.80206364842906	https://www.ncbi.nlm.nih.gov/gene/?term=51514
ENSG00000143549	TPM3	tropomyosin 3	7170	2.18179307718966	https://www.ncbi.nlm.nih.gov/gene/?term=7170
ENSG00000143621	ILF2	interleukin enhancer binding factor 2	3608	2.03674277935845	https://www.ncbi.nlm.nih.gov/gene/?term=3608
ENSG00000143847	PPFIA4	PTPRF interacting protein alpha 4	8497	-2.29106751207735	https://www.ncbi.nlm.nih.gov/gene/?term=8497
ENSG00000143858	SYT2	synaptotagmin 2	127833	-4.4681094359062	https://www.ncbi.nlm.nih.gov/gene/?term=127833
ENSG00000143870	PDIA6	protein disulfide isomerase family A member 6	10130	3.64290820001715	https://www.ncbi.nlm.nih.gov/gene/?term=10130
ENSG00000143924	EML4	EMAP like 4	27436	2.37021559828861	https://www.ncbi.nlm.nih.gov/gene/?term=27436
ENSG00000143933	CALM2	calmodulin 2	805	-1.3001901606316	https://www.ncbi.nlm.nih.gov/gene/?term=805
ENSG00000143947	RPS27A	ribosomal protein S27a	6233	2.36137469505891	https://www.ncbi.nlm.nih.gov/gene/?term=6233
ENSG00000144283	PKP4	plakophilin 4	8502	-2.0969920712493	https://www.ncbi.nlm.nih.gov/gene/?term=8502
ENSG00000144285	SCN1A	sodium voltage-gated channel alpha subunit 1	6323	-5.12639786446497	https://www.ncbi.nlm.nih.gov/gene/?term=6323
ENSG00000144290	SLC4A10	solute carrier family 4 member 10	57282	-5.84356089953385	https://www.ncbi.nlm.nih.gov/gene/?term=57282
ENSG00000144354	CDCA7	cell division cycle associated 7	83879	4.36859695447798	https://www.ncbi.nlm.nih.gov/gene/?term=83879
ENSG00000144369	FAM171B	family with sequence similarity 171 member B	165215	-4.19000098978008	https://www.ncbi.nlm.nih.gov/gene/?term=165215
ENSG00000144381	HSPD1	heat shock protein family D (Hsp60) member 1	3329	2.65545943650899	https://www.ncbi.nlm.nih.gov/gene/?term=3329
ENSG00000144406	UNC80	unc-80 homolog, NALCN channel complex subunit	285175	-6.14691853242298	https://www.ncbi.nlm.nih.gov/gene/?term=285175
ENSG00000144711	IQSEC1	IQ motif and Sec7 domain 1	9922	-2.74722415172485	https://www.ncbi.nlm.nih.gov/gene/?term=9922
ENSG00000144713	RPL32	ribosomal protein L32	6161	1.79313390608728	https://www.ncbi.nlm.nih.gov/gene/?term=6161
ENSG00000144834	TAGLN3	transgelin 3	29114	-6.15246416586762	https://www.ncbi.nlm.nih.gov/gene/?term=29114
ENSG00000145192	AHSG	alpha 2-HS glycoprotein	197	7.6908931372543	https://www.ncbi.nlm.nih.gov/gene/?term=197
ENSG00000145284	SCD5	stearoyl-CoA desaturase 5	79966	-3.40386819255731	https://www.ncbi.nlm.nih.gov/gene/?term=79966
ENSG00000145349	CAMK2D	calcium/calmodulin dependent protein kinase II delta	817	-2.51834345619407	https://www.ncbi.nlm.nih.gov/gene/?term=817
ENSG00000145362	ANK2	ankyrin 2	287	-4.8153435480573	https://www.ncbi.nlm.nih.gov/gene/?term=287
ENSG00000145386	CCNA2	cyclin A2	890	4.02411268470413	https://www.ncbi.nlm.nih.gov/gene/?term=890
ENSG00000145592	RPL37	ribosomal protein L37	6167	1.88557987130235	https://www.ncbi.nlm.nih.gov/gene/?term=6167
ENSG00000145675	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1	5295	-2.45193295016781	https://www.ncbi.nlm.nih.gov/gene/?term=5295
ENSG00000145741	BTF3	basic transcription factor 3	689	2.11985493944456	https://www.ncbi.nlm.nih.gov/gene/?term=689
ENSG00000145863	GABRA6	gamma-aminobutyric acid type A receptor alpha6 subunit	2559	-6.21793581871037	https://www.ncbi.nlm.nih.gov/gene/?term=2559
ENSG00000145864	GABRB2	gamma-aminobutyric acid type A receptor beta2 subunit	2561	-7.56209567873129	https://www.ncbi.nlm.nih.gov/gene/?term=2561
ENSG00000145920	CPLX2	complexin 2	10814	-5.07595234212432	https://www.ncbi.nlm.nih.gov/gene/?term=10814
ENSG00000145990	GFOD1	glucose-fructose oxidoreductase domain containing 1	54438	-4.98068160438806	https://www.ncbi.nlm.nih.gov/gene/?term=54438
ENSG00000146005	PSD2	pleckstrin and Sec7 domain containing 2	84249	-5.12639786446497	https://www.ncbi.nlm.nih.gov/gene/?term=84249
ENSG00000146352	CLVS2	clavesin 2	134829	-6.28402080771764	https://www.ncbi.nlm.nih.gov/gene/?term=134829
ENSG00000146670	CDCA5	cell division cycle associated 5	113130	4.19895937792825	https://www.ncbi.nlm.nih.gov/gene/?term=113130
ENSG00000146674	IGFBP3	insulin like growth factor binding protein 3	3486	5.36664236538913	https://www.ncbi.nlm.nih.gov/gene/?term=3486
ENSG00000146678	IGFBP1	insulin like growth factor binding protein 1	3484	5.89135329237679	https://www.ncbi.nlm.nih.gov/gene/?term=3484
ENSG00000146731	CCT6A	chaperonin containing TCP1 subunit 6A	908	1.90802715198416	https://www.ncbi.nlm.nih.gov/gene/?term=908
ENSG00000147065	MSN	moesin	4478	1.63779411959533	https://www.ncbi.nlm.nih.gov/gene/?term=4478
ENSG00000147140	NONO	non-POU domain containing octamer binding	4841	2.10333917756036	https://www.ncbi.nlm.nih.gov/gene/?term=4841
ENSG00000147257	GPC3	glypican 3	2719	4.9101161991362	https://www.ncbi.nlm.nih.gov/gene/?term=2719
ENSG00000147403	RPL10	ribosomal protein L10	6134	1.64223883412875	https://www.ncbi.nlm.nih.gov/gene/?term=6134
ENSG00000147488	ST18	ST18, C2H2C-type zinc finger	9705	-3.60192070080091	https://www.ncbi.nlm.nih.gov/gene/?term=9705
ENSG00000147588	PMP2	peripheral myelin protein 2	5375	-4.11645723365076	https://www.ncbi.nlm.nih.gov/gene/?term=5375
ENSG00000147604	RPL7	ribosomal protein L7	6129	1.31831349459535	https://www.ncbi.nlm.nih.gov/gene/?term=6129
ENSG00000147872	PLIN2	perilipin 2	123	4.76875877547629	https://www.ncbi.nlm.nih.gov/gene/?term=123
ENSG00000148053	NTRK2	neurotrophic receptor tyrosine kinase 2	4915	-8.21609339572338	https://www.ncbi.nlm.nih.gov/gene/?term=4915
ENSG00000148082	SHC3	SHC adaptor protein 3	53358	-3.52763669806783	https://www.ncbi.nlm.nih.gov/gene/?term=53358
ENSG00000148248	SURF4	surfeit 4	6836	1.77373923127364	https://www.ncbi.nlm.nih.gov/gene/?term=6836
ENSG00000148303	RPL7A	ribosomal protein L7a	6130	2.27931513385574	https://www.ncbi.nlm.nih.gov/gene/?term=6130
ENSG00000148773	MKI67	marker of proliferation Ki-67	4288	6.38988597903213	https://www.ncbi.nlm.nih.gov/gene/?term=4288
ENSG00000148798	INA	internexin neuronal intermediate filament protein alpha	9118	-4.0729291810374	https://www.ncbi.nlm.nih.gov/gene/?term=9118
ENSG00000149257	SERPINH1	serpin family H member 1	871	2.44649812103761	https://www.ncbi.nlm.nih.gov/gene/?term=871
ENSG00000149269	PAK1	p21 (RAC1) activated kinase 1	5058	-2.28414088512205	https://www.ncbi.nlm.nih.gov/gene/?term=5058
ENSG00000149273	RPS3	ribosomal protein S3	6188	2.27606594186659	https://www.ncbi.nlm.nih.gov/gene/?term=6188
ENSG00000149294	NCAM1	neural cell adhesion molecule 1	4684	-3.34967697846183	https://www.ncbi.nlm.nih.gov/gene/?term=4684
ENSG00000149557	FEZ1	fasciculation and elongation protein zeta 1	9638	-3.81485209611464	https://www.ncbi.nlm.nih.gov/gene/?term=9638
ENSG00000149557	STT3A-AS1	STT3A antisense RNA 1	105369550	-3.81485209611464	https://www.ncbi.nlm.nih.gov/gene/?term=105369550
ENSG00000149575	SCN2B	sodium voltage-gated channel beta subunit 2	6327	-5.47970316789161	https://www.ncbi.nlm.nih.gov/gene/?term=6327
ENSG00000149970	CNKSR2	connector enhancer of kinase suppressor of Ras 2	22866	-5.93233958956402	https://www.ncbi.nlm.nih.gov/gene/?term=22866
ENSG00000150093	ITGB1	integrin subunit beta 1	3688	2.02927416898749	https://www.ncbi.nlm.nih.gov/gene/?term=3688
ENSG00000150471	ADGRL3	adhesion G protein-coupled receptor L3	23284	-4.66631858003453	https://www.ncbi.nlm.nih.gov/gene/?term=23284
ENSG00000150625	GPM6A	glycoprotein M6A	2823	-9.57100229395529	https://www.ncbi.nlm.nih.gov/gene/?term=2823
ENSG00000150656	CNDP1	carnosine dipeptidase 1	84735	-5.58097831744184	https://www.ncbi.nlm.nih.gov/gene/?term=84735
ENSG00000150672	DLG2	discs large MAGUK scaffold protein 2	1740	-4.48838131168828	https://www.ncbi.nlm.nih.gov/gene/?term=1740
ENSG00000150753	CCT5	chaperonin containing TCP1 subunit 5	22948	1.81923088522938	https://www.ncbi.nlm.nih.gov/gene/?term=22948
ENSG00000150995	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	3708	-4.1317763014411	https://www.ncbi.nlm.nih.gov/gene/?term=3708
ENSG00000151025	GPR158	G protein-coupled receptor 158	57512	-5.1157381400991	https://www.ncbi.nlm.nih.gov/gene/?term=57512
ENSG00000151150	ANK3	ankyrin 3	288	-3.62649239662207	https://www.ncbi.nlm.nih.gov/gene/?term=288
ENSG00000151276	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1	9223	-3.89659757193577	https://www.ncbi.nlm.nih.gov/gene/?term=9223
ENSG00000151320	AKAP6	A-kinase anchoring protein 6	9472	-2.62562478023137	https://www.ncbi.nlm.nih.gov/gene/?term=9472
ENSG00000151552	QDPR	quinoid dihydropteridine reductase	5860	-2.67059078755844	https://www.ncbi.nlm.nih.gov/gene/?term=5860
ENSG00000151655	ITIH2	inter-alpha-trypsin inhibitor heavy chain 2	3698	5.33982546271805	https://www.ncbi.nlm.nih.gov/gene/?term=3698
ENSG00000151729	SLC25A4	solute carrier family 25 member 4	291	-2.00574282598795	https://www.ncbi.nlm.nih.gov/gene/?term=291
ENSG00000151914	DST	dystonin	667	-1.66429296016321	https://www.ncbi.nlm.nih.gov/gene/?term=667
ENSG00000152092	ASTN1	astrotactin 1	460	-5.12935955982705	https://www.ncbi.nlm.nih.gov/gene/?term=460
ENSG00000152137	HSPB8	heat shock protein family B (small) member 8	26353	-3.633147089933	https://www.ncbi.nlm.nih.gov/gene/?term=26353
ENSG00000152154	TMEM178A	transmembrane protein 178A	130733	-5.67190279737229	https://www.ncbi.nlm.nih.gov/gene/?term=130733
ENSG00000152377	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1	6695	-3.21468814491069	https://www.ncbi.nlm.nih.gov/gene/?term=6695
ENSG00000152402	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	2977	-3.56009206908615	https://www.ncbi.nlm.nih.gov/gene/?term=2977
ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV	814	-2.8266899270398	https://www.ncbi.nlm.nih.gov/gene/?term=814
ENSG00000152558	TMEM123	transmembrane protein 123	114908	1.46556093851251	https://www.ncbi.nlm.nih.gov/gene/?term=114908
ENSG00000152578	GRIA4	glutamate ionotropic receptor AMPA type subunit 4	2893	-3.97686282982164	https://www.ncbi.nlm.nih.gov/gene/?term=2893
ENSG00000152583	SPARCL1	SPARC like 1	8404	-9.91166449243189	https://www.ncbi.nlm.nih.gov/gene/?term=8404
ENSG00000152932	RAB3C	RAB3C, member RAS oncogene family	115827	-5.76661291421198	https://www.ncbi.nlm.nih.gov/gene/?term=115827
ENSG00000152977	ZIC1	Zic family member 1	7545	-4.12923785405656	https://www.ncbi.nlm.nih.gov/gene/?term=7545
ENSG00000152977	LOC440982	uncharacterized LOC440982	440982	-4.12923785405656	https://www.ncbi.nlm.nih.gov/gene/?term=440982
ENSG00000153561	RMND5A	required for meiotic nuclear division 5 homolog A	64795	-1.44283608462349	https://www.ncbi.nlm.nih.gov/gene/?term=64795
ENSG00000153904	DDAH1	dimethylarginine dimethylaminohydrolase 1	23576	-2.13867431487029	https://www.ncbi.nlm.nih.gov/gene/?term=23576
